langpair	system	metric	segmenter	manual	realigned	delta
en-de	Claude-3.5	bleu	spm64k	54.0346	53.8156	-0.2190
en-de	Claude-3.5	chrfpp	spm64k	63.7965	63.6016	-0.1949
en-de	Claude-3.5	bleu	spm128k	54.0346	53.7920	-0.2426
en-de	Claude-3.5	chrfpp	spm128k	63.7965	63.5457	-0.2508
en-de	Claude-3.5	bleu	spm256k	54.0346	53.7707	-0.2639
en-de	Claude-3.5	chrfpp	spm256k	63.7965	63.5345	-0.2620
en-de	GPT-4	bleu	none	53.4442	53.0217	-0.4226
en-de	GPT-4	chrfpp	none	63.4489	63.0441	-0.4049
en-de	GPT-4	bleu	flores200	53.4442	53.2692	-0.1751
en-de	GPT-4	chrfpp	flores200	63.4489	63.3005	-0.1484
en-de	GPT-4	bleu	spm32k	53.4442	53.2393	-0.2049
en-de	GPT-4	chrfpp	spm32k	63.4489	63.3073	-0.1417
en-de	GPT-4	bleu	spm64k	53.4442	53.1985	-0.2457
en-de	GPT-4	chrfpp	spm64k	63.4489	63.2633	-0.1857
en-de	GPT-4	bleu	spm128k	53.4442	53.2196	-0.2247
en-de	GPT-4	chrfpp	spm128k	63.4489	63.2618	-0.1872
en-de	GPT-4	bleu	spm256k	53.4442	53.2061	-0.2382
en-de	GPT-4	chrfpp	spm256k	63.4489	63.2345	-0.2145
en-de	Phi-3-Medium	bleu	none	43.5482	43.0655	-0.4827
en-de	Phi-3-Medium	chrfpp	none	57.6039	57.1444	-0.4595
en-de	Phi-3-Medium	bleu	flores200	43.5482	43.4116	-0.1366
en-de	Phi-3-Medium	chrfpp	flores200	57.6039	57.4596	-0.1443
en-de	Phi-3-Medium	bleu	spm32k	43.5482	43.3626	-0.1857
en-de	Phi-3-Medium	chrfpp	spm32k	57.6039	57.4286	-0.1753
en-de	Phi-3-Medium	bleu	spm64k	43.5482	43.3665	-0.1817
en-de	Phi-3-Medium	chrfpp	spm64k	57.6039	57.4515	-0.1524
en-de	Phi-3-Medium	bleu	spm128k	43.5482	43.3664	-0.1818
en-de	Phi-3-Medium	chrfpp	spm128k	57.6039	57.4111	-0.1928
en-de	Phi-3-Medium	bleu	spm256k	43.5482	43.3764	-0.1718
en-de	Phi-3-Medium	chrfpp	spm256k	57.6039	57.4273	-0.1766
