langpair	system	metric	segmenter	manual	realigned	delta
ja-zh	GPT-4	chrfpp	spm32k	22.4891	22.4783	-0.0108
ja-zh	GPT-4	bleu	spm64k	27.6736	27.6612	-0.0124
ja-zh	GPT-4	chrfpp	spm64k	22.4891	22.4773	-0.0118
ja-zh	GPT-4	bleu	spm128k	27.6736	27.6607	-0.0129
ja-zh	GPT-4	chrfpp	spm128k	22.4891	22.4783	-0.0107
ja-zh	GPT-4	bleu	spm256k	27.6736	27.6563	-0.0172
ja-zh	GPT-4	chrfpp	spm256k	22.4891	22.4725	-0.0166
ja-zh	Phi-3-Medium	bleu	none	20.7762	5.1060	-15.6702
ja-zh	Phi-3-Medium	chrfpp	none	17.9682	5.5641	-12.4042
ja-zh	Phi-3-Medium	bleu	flores200	20.7762	20.7648	-0.0114
ja-zh	Phi-3-Medium	chrfpp	flores200	17.9682	15.9001	-2.0682
ja-zh	Phi-3-Medium	bleu	spm32k	20.7762	20.7671	-0.0091
ja-zh	Phi-3-Medium	chrfpp	spm32k	17.9682	17.9616	-0.0066
ja-zh	Phi-3-Medium	bleu	spm64k	20.7762	20.7602	-0.0160
ja-zh	Phi-3-Medium	chrfpp	spm64k	17.9682	17.9572	-0.0110
ja-zh	Phi-3-Medium	bleu	spm128k	20.7762	20.7636	-0.0126
ja-zh	Phi-3-Medium	chrfpp	spm128k	17.9682	17.9610	-0.0073
ja-zh	Phi-3-Medium	bleu	spm256k	20.7762	20.7610	-0.0152
ja-zh	Phi-3-Medium	chrfpp	spm256k	17.9682	17.9491	-0.0192
